Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
785,75,2,35,6300,1,1,1,1,1,1,1,3,1,1,1,7,6,6,1914,2001,1,1,4,7,1,0,1,1,2,1,1,1,1,0,1,0,742,742,1,1,1,1,742,742,0,1484,0,0,2,0,3,1,1,9,1,1,1,0.99543,2005,0.55621,0,0,1.2817,1.2085,1,0,291,134,0,0,0,0.82729,2.1105,0.95984,0,6,2008,1,1,128000
786,20,1,59.993,9790,1,0.97497,1,1,1,1,1,9,2,1,1,1,6,5,1967,1967,1,1,7,4,1,0,1,1,2,1,1,1,5,251,3,630,491,1372,1,2,1,1,1342,0,0,1342,0,0,2,0,3,1,1,7,1,1,1,1,1967,1,2,457,1,1,1,0,0,0,0,197,0,1.4695,1.7365,1.2739,0,9,2009,1,1,161500
787,50,2,60,10800,1,1.335,1,1,1,1,1,3,3,1,1,3,5,6,1915,1950,1,1,3,2,1,0,1,2,1,4,1,1,6,686,1,0,0,686,1,2,1,1,966,686,0,1652,1,0,2,0,4,1,1,7,1,0,1.0377,2,1961,1,1,416,1,1,1,0,0,196,0,0,0,1.1651,-1.224,1,1200,6,2010,1,1,139000
788,60,1,76,10142,1,1.2605,2,1,1,1,1,10,1,1,1,2,7,5,2004,2004,1,1,1,1,1,0,2,1,1,2,1,1,2,656,1,0,300,956,1,1,1,1,956,1128,0,2084,1,0,2,1,4,1,2,8,1,0,0.10246,3,2004,2,2,618,1,1,1,0,45,0,0,0,0,1.1785,0.21222,0.98152,0,1,2010,1,1,233000
789,20,2,50,6000,1,1.2272,1,1,1,2,1,3,1,1,1,1,4,7,1954,2000,1,1,3,2,1,0,1,1,2,1,1,1,1,0,1,0,901,901,1,1,1,1,901,0,0,901,0,0,1,0,2,1,1,4,1,0,0.31871,2,1954,1,1,281,2,1,1,0,0,0,0,0,0,0.9554,1.5114,0.78143,0,8,2008,1,1,107900
790,60,1,60.003,12205,1,1.2938,2,4,1,1,1,17,1,1,1,2,6,8,1966,2007,1,1,2,3,2,157,1,1,2,1,3,3,6,568,1,0,264,832,1,3,1,1,976,1111,0,2087,0,0,2,1,5,1,2,9,1,0,-1.2736,1,1966,3,2,444,1,1,1,133,168,0,0,0,0,1.0201,-1.3431,1.1158,0,7,2007,1,1,187500
791,120,1,43,3182,1,1.2628,1,1,1,1,1,21,1,1,2,1,7,5,2005,2006,1,1,1,1,2,11,2,1,1,2,1,1,2,16,1,0,1129,1145,1,1,1,1,1145,0,0,1145,0,0,2,0,2,1,2,5,1,1,1,1,2005,3,2,397,1,1,1,100,16,0,0,0,0,1.0257,0.92699,0.99293,0,9,2009,1,1,160200
792,80,1,60.014,11333,1,0.97723,2,1,1,2,1,13,1,1,1,4,6,5,1976,1976,1,1,2,3,1,0,1,1,1,2,1,2,3,539,1,0,490,1029,1,2,1,1,1062,0,0,1062,1,0,1,0,3,1,1,5,1,2,2,1,1976,2,2,539,1,1,1,120,0,0,0,0,0,0.86016,0.79872,0.8767,0,5,2007,1,1,146800
793,60,1,92,9920,1,0.89116,2,1,1,3,1,14,1,1,1,2,7,5,1996,1997,1,1,3,2,1,0,2,1,1,2,1,2,2,862,1,0,255,1117,1,1,1,1,1127,886,0,2013,1,0,2,1,3,1,1,8,1,1,2,1,1997,1,2,455,1,1,1,180,130,0,0,0,0,0.92216,1.7974,0.88696,0,6,2007,1,1,269790
794,20,1,76,9158,1,1.0732,1,1,1,1,1,5,1,1,1,1,8,5,2007,2007,1,1,6,6,3,140,2,1,1,2,1,2,1,0,1,0,1496,1496,1,1,1,1,1496,0,0,1496,0,0,2,0,3,1,2,7,1,0,-1.5487,1,2007,3,2,474,1,1,1,168,130,0,0,0,0,0.92954,0.80551,0.87812,0,6,2007,2,2,225000
795,60,1,60.008,10832,1,1.0672,2,1,1,2,1,6,1,1,1,2,7,5,1994,1996,1,1,3,2,1,0,2,1,1,2,1,1,1,0,1,0,712,712,1,1,1,1,1086,809,0,1895,0,0,2,1,3,1,2,7,1,1,2,1,1994,3,2,409,1,1,1,143,46,0,0,0,0,0.96757,1.6188,1,500,10,2008,1,1,194500
796,60,1,70,8400,1,0.89038,1,1,1,1,1,10,1,1,1,2,6,6,1980,1981,1,1,2,3,2,130,1,1,2,2,1,1,1,0,1,0,650,650,1,2,1,1,888,676,0,1564,0,0,2,1,3,1,1,7,1,1,2,1,1980,1,2,476,1,1,1,0,50,0,0,204,0,1.3538,1,1.134,0,4,2010,1,1,171000
797,20,1,71,8197,1,0.86979,1,1,1,1,1,8,1,1,1,1,6,5,1977,1977,1,1,5,5,2,148,1,1,2,1,1,1,1,0,1,0,660,660,1,1,1,1,1285,0,0,1285,0,0,1,1,3,1,1,7,1,1,2,1,1977,2,2,528,1,1,1,138,0,0,0,0,0,1.0633,1,0.90816,0,4,2007,1,1,143500
798,20,1,57,7677,1,1.1449,1,1,1,1,1,1,1,1,1,1,5,5,1953,1953,1,1,1,1,1,0,1,1,2,1,1,1,4,570,1,0,203,773,1,3,1,1,773,0,0,773,0,0,1,0,2,1,1,4,1,0,0.42806,1,1953,1,1,240,1,1,1,0,0,0,0,0,0,1.0408,2.4435,0.93634,0,4,2008,1,3,110000
799,60,1,104,13518,1,1.1764,1,1,1,1,1,7,1,1,1,2,9,5,2008,2009,2,1,1,1,3,860,3,1,1,3,1,1,1,0,1,0,1926,1926,1,1,1,1,1966,1174,0,3140,0,0,3,1,4,1,3,11,1,2,1,3,2009,3,3,820,1,1,1,144,78,0,0,0,0,0.94882,1.3473,1.0687,0,7,2009,2,2,485000
800,50,1,60,7200,1,0.71845,1,1,1,2,1,18,2,1,1,3,5,7,1937,1950,1,1,4,4,2,252,1,1,3,2,1,1,3,569,1,0,162,731,1,1,1,1,981,787,0,1768,1,0,1,1,3,1,2,7,1,2,2,2,1939,1,1,240,1,1,1,0,0,264,0,0,0,1.0172,1,1.0104,0,6,2007,1,1,175000
801,60,1,79,12798,1,1.1432,2,3,1,1,2,17,2,1,1,2,6,5,1997,1997,1,1,1,1,1,0,1,1,1,2,1,3,2,462,1,0,154,616,1,3,1,1,616,1072,0,1688,1,0,2,1,4,1,2,8,1,0,0.20821,1,1997,2,2,603,1,1,1,403,114,185,0,0,0,1.1036,-0.15283,1,400,5,2008,1,1,200000
802,30,2,40,4800,1,1.4468,1,1,1,1,1,16,1,1,1,1,4,7,1916,1990,1,1,3,2,1,0,1,1,2,1,1,1,6,197,1,0,999,1196,1,1,1,2,1196,0,0,1196,1,0,1,0,2,1,1,5,1,0,-0.75658,2,1957,1,2,440,1,1,1,0,0,0,0,0,0,1.0394,1.6304,0.81902,0,7,2007,1,1,109900
803,60,1,63,8199,1,0.92299,1,1,1,1,1,2,1,1,1,2,7,5,2005,2005,1,1,8,7,1,0,2,1,1,2,1,2,2,648,1,0,80,728,1,1,1,1,728,728,0,1456,1,0,2,1,3,1,2,7,1,1,1,1,2005,3,2,410,1,1,1,36,18,0,0,0,0,0.99691,2.3353,1.0598,0,10,2008,1,1,189000
804,60,1,107,13891,1,1.1439,1,1,1,1,1,7,1,1,1,2,9,5,2008,2009,2,1,1,1,3,424,3,1,1,3,1,3,1,0,1,0,1734,1734,1,1,1,1,1734,1088,0,2822,0,0,3,1,4,1,3,12,1,1,1,3,2009,2,3,1020,1,1,1,52,170,0,0,192,0,1.1899,1.2406,1.2222,0,1,2009,2,2,582933
805,20,1,75,9000,1,1.0776,1,1,1,1,1,1,1,1,1,1,5,5,1954,1954,1,1,4,4,1,0,1,1,2,1,1,1,6,812,1,0,124,936,1,2,1,1,1128,0,0,1128,0,0,1,0,2,1,1,5,3,0,0.0098285,1,1954,1,1,286,1,1,1,0,0,0,0,0,0,0.81607,3,0.87109,0,6,2006,1,4,118000
806,20,1,91,12274,1,1.0406,2,1,1,4,1,5,1,1,1,1,7,5,2008,2008,1,1,1,1,3,256,2,1,1,2,1,1,1,0,1,0,1417,1417,1,1,1,1,1428,0,0,1428,0,0,2,0,3,1,3,6,1,0,-0.18074,1,2008,2,2,554,1,1,1,0,60,0,0,0,0,0.965,0.50483,0.89149,0,7,2008,2,2,227680
807,80,1,75,9750,1,0.96268,1,1,1,1,1,1,1,1,1,4,5,5,1967,1967,1,1,1,1,1,0,1,1,1,1,1,2,3,400,2,480,100,980,1,3,1,1,980,0,0,980,0,0,2,0,3,1,1,6,1,0,-0.040363,1,1967,3,1,384,1,1,1,68,0,0,0,0,0,1.0122,1.6891,1.1288,0,10,2006,1,1,135500
808,70,1,144,21384,1,0.5452,1,1,1,1,1,11,1,1,1,2,5,6,1923,2004,1,1,4,4,1,0,1,1,2,1,1,3,2,1309,1,0,15,1324,1,1,1,1,1072,504,0,1576,2,0,1,1,3,1,2,6,1,1,2,1,1923,2,2,528,1,1,1,0,312,0,0,0,0,0.82643,2.0436,0.59235,0,5,2009,1,1,223500
809,80,1,85,13400,1,0.89873,1,1,1,1,1,1,1,1,1,4,5,5,1966,1966,1,1,1,1,2,1047,1,1,2,1,1,2,3,516,4,128,380,1024,1,2,1,1,1086,0,0,1086,1,0,1,0,3,1,1,6,1,1,1,1,1966,2,2,484,1,1,1,0,0,0,0,0,0,0.88651,3,0.96821,0,6,2006,1,1,159950
810,75,2,90,8100,1,0.93049,1,1,1,2,1,3,1,1,1,7,5,5,1898,1965,2,1,10,10,1,0,1,1,1,1,1,1,1,0,1,0,849,849,1,2,2,2,1075,1063,0,2138,0,0,2,0,2,3,1,11,1,0,-3.3435,2,1910,1,2,360,2,4,2,40,156,0,0,0,0,0.73677,1,1.0899,0,11,2009,1,1,106000
811,20,1,78,10140,1,1.1271,1,1,1,1,1,9,1,1,1,1,6,6,1974,1999,2,1,2,3,2,99,1,1,2,1,1,1,3,663,3,377,0,1040,1,4,1,1,1309,0,0,1309,1,0,1,1,3,1,2,5,1,1,3,1,1974,2,2,484,1,1,1,265,0,0,0,0,648,3,2,3.3596,0,1,2006,1,1,181000
812,120,2,60.003,4438,1,1.3217,1,1,1,1,1,2,1,1,2,1,6,5,2004,2004,1,1,1,1,2,169,2,1,1,2,1,3,2,662,1,0,186,848,1,1,1,1,848,0,0,848,1,0,1,0,1,1,2,4,1,1,1,1,2004,3,2,420,1,1,1,140,0,0,0,0,0,0.99526,2.1749,0.95798,0,6,2008,4,1,144500
813,20,5,66,8712,2,2.1387,1,2,1,1,2,16,1,1,1,1,5,5,1952,1952,2,1,4,4,1,0,4,1,2,1,1,2,1,0,1,0,540,540,1,2,2,2,1044,0,0,1044,0,0,1,0,2,1,4,4,1,0,1.1745,4,1952,1,2,504,1,1,2,0,0,0,0,0,0,0.92037,1.1339,1,54,6,2010,1,5,55993
814,20,1,75,9750,1,1.3603,1,1,1,1,1,1,1,1,1,1,6,6,1958,1958,1,1,3,2,2,243,1,1,2,1,1,1,5,608,1,0,834,1442,1,3,1,1,1442,0,0,1442,0,0,1,1,4,1,1,7,1,0,-0.29992,1,1958,2,1,301,1,1,1,0,0,275,0,0,0,1.0548,1.6276,1,500,4,2007,3,1,157900
815,50,1,45,8248,1,1,1,1,1,1,1,4,1,1,1,3,5,7,1918,1950,1,1,9,8,1,0,1,1,3,1,1,1,1,0,1,0,686,686,2,3,1,1,686,564,0,1250,0,1,1,1,3,1,4,7,1,0,-0.29016,2,1955,1,1,280,1,1,3,207,0,96,0,0,0,0.90913,2.8845,1.1161,0,7,2006,1,1,116000
816,20,1,48,12137,1,1.3341,3,1,1,3,1,2,1,1,1,1,7,5,1998,1998,1,1,1,1,2,442,1,1,1,2,1,1,1,0,1,0,1649,1649,1,1,1,1,1661,0,0,1661,0,0,2,0,3,1,2,6,1,0,0.052471,1,1998,2,2,598,1,1,1,0,34,0,0,0,0,0.92009,0.031432,0.88826,0,5,2010,1,1,224900
817,20,1,60.002,11425,1,1.0378,2,1,1,2,1,1,1,1,1,1,5,6,1954,1954,1,1,7,9,1,0,1,1,2,1,1,1,4,486,1,0,522,1008,1,3,1,1,1008,0,0,1008,0,0,1,0,2,1,1,4,1,1,1,1,1954,2,1,275,1,1,1,0,0,120,0,0,0,0.93265,2.2058,0.94318,0,7,2006,1,1,137000
818,20,1,59.989,13265,1,1.0206,2,1,1,3,1,13,1,1,1,1,8,5,2002,2002,2,1,6,6,2,148,2,1,1,2,1,1,2,1218,1,0,350,1568,1,1,1,1,1689,0,0,1689,1,0,2,0,3,1,2,7,1,2,1,1,2002,2,3,857,1,1,1,150,59,0,0,0,0,1.0144,1.0753,0.91292,0,7,2008,1,1,271000
819,80,1,80,8816,1,0.88574,1,1,1,1,1,17,1,1,1,4,6,7,1971,1971,1,1,2,3,2,80,1,1,2,1,1,2,2,504,1,0,506,1010,1,3,1,1,1052,0,0,1052,1,0,1,0,3,1,1,6,1,0,-0.42919,1,1971,1,2,440,1,1,1,0,0,0,0,0,0,0.95608,1,0.97046,0,6,2010,1,1,155000
820,120,1,44,6371,1,1.0486,2,1,1,1,1,7,1,1,2,1,7,5,2009,2010,1,1,1,1,3,128,2,1,1,2,1,4,2,733,1,0,625,1358,1,1,1,1,1358,0,0,1358,1,0,2,0,2,1,2,6,1,1,1,1,2010,2,2,484,1,1,1,192,35,0,0,0,0,0.94099,1.1704,0.954,0,6,2010,2,2,224000
821,60,1,72,7226,1,1.2646,2,1,1,3,1,2,1,1,1,2,7,5,2003,2003,1,1,1,1,1,0,2,1,1,2,1,1,1,0,1,0,798,798,1,1,1,1,798,842,0,1640,0,0,2,1,3,1,2,6,1,0,0.4333,1,2003,2,2,595,1,1,1,0,45,0,0,0,0,0.99842,1.1204,0.94049,0,6,2008,1,1,183000
822,20,2,60,6000,1,2,1,2,1,1,2,3,1,1,5,1,4,4,1953,1953,1,1,3,2,1,0,4,1,2,4,1,1,1,0,1,0,936,936,1,2,2,1,936,0,0,936,0,0,1,0,2,1,1,4,2,0,1.3837,2,1974,1,2,576,1,1,1,0,32,112,0,0,0,1.0986,-2.0884,0.98068,0,2,2009,1,1,93000
823,60,1,60.016,12394,1,0.95827,2,1,1,2,1,6,1,1,1,2,7,5,2003,2003,1,1,1,1,1,0,2,1,1,2,1,3,1,0,1,0,847,847,1,1,1,1,847,886,0,1733,0,0,2,1,3,1,2,7,1,1,1,3,2003,3,2,433,1,1,1,100,48,0,0,0,0,0.78212,2.8946,0.93957,0,10,2007,1,4,225000
824,50,1,60,9900,1,0.71985,1,1,1,1,1,18,1,1,1,3,6,7,1940,1950,1,1,1,1,1,0,1,1,3,1,1,1,1,0,1,0,778,778,1,2,1,1,944,545,0,1489,0,0,2,0,3,1,1,7,1,1,1,2,1940,1,1,240,1,1,1,335,0,0,0,0,0,0.88533,3,0.88299,0,7,2009,1,1,139500
825,20,3,81,11216,1,1.8077,1,1,1,1,1,5,1,1,1,1,8,5,2006,2006,1,1,1,1,1,0,2,1,1,2,2,1,1,0,1,0,1489,1489,1,1,1,1,1489,0,0,1489,0,0,2,0,3,1,2,7,1,1,1,1,2006,2,2,776,1,1,1,0,140,0,0,0,0,0.95375,0.99196,0.93492,0,6,2006,2,2,232600
826,20,1,114,14803,1,1.2415,1,1,1,1,1,7,5,5,1,1,10,5,2007,2008,2,1,6,6,2,816,3,1,1,3,1,2,2,1636,1,0,442,2078,1,1,1,1,2084,0,0,2084,1,0,2,0,2,1,3,7,1,1,1,1,2007,3,3,1220,1,1,1,188,45,0,0,0,0,0.96548,1.8013,0.94506,0,6,2008,2,2,385000
827,45,2,50,6130,1,1.1641,1,1,1,1,1,11,1,1,1,6,5,6,1924,1950,1,1,3,2,1,0,1,1,3,1,1,1,3,784,1,0,0,784,1,3,1,1,784,0,0,784,1,0,1,0,2,1,2,5,1,0,0.83873,1.637,2005,0.31099,0,0,1.2375,1.1905,1,0,0,116,0,0,0,0.95423,2.0028,0.93166,0,5,2008,1,1,109500
828,20,1,65,8529,1,1.2675,2,1,1,1,1,10,1,1,1,1,7,5,2001,2001,1,1,1,1,1,0,2,1,1,2,1,1,2,20,1,0,1434,1454,1,1,1,1,1434,0,0,1434,0,0,2,0,3,1,2,6,1,1,2,1,2001,2,2,527,1,1,1,290,39,0,0,0,0,0.94174,0.19131,0.87154,0,4,2009,1,1,189000
829,60,1,59.975,28698,1,1.3034,3,4,1,3,3,17,1,1,1,2,5,5,1967,1967,3,2,5,5,1,0,1,1,1,1,2,3,6,249,5,764,0,1013,1,2,1,1,1160,966,0,2126,0,1,2,1,3,1,1,7,2,0,-1.1154,1,1967,3,2,538,1,1,1,486,0,0,0,225,0,1.1093,0.92768,1.2273,0,6,2009,1,3,185000
830,160,3,24,2544,1,2,1,1,1,1,1,5,1,1,4,2,7,5,2005,2005,1,1,3,2,1,0,2,1,1,2,1,1,1,0,1,0,600,600,1,1,1,1,520,623,80,1223,0,0,2,1,2,1,2,4,1,0,1.2027,2,2005,2,2,480,1,1,1,0,166,0,0,0,0,0.97218,0.4252,1.0201,0,7,2006,1,1,147400
831,20,1,80,11900,1,0.88664,2,1,1,2,1,1,1,1,1,1,6,5,1957,1957,1,1,2,3,2,387,1,1,2,1,1,1,5,1040,1,0,352,1392,1,2,1,2,1392,0,0,1392,1,0,1,1,3,1,1,6,1,2,1,1,1957,2,2,458,1,1,1,0,0,0,0,192,0,1.2494,2.2724,1.0638,0,6,2008,1,1,166000
832,160,3,30,3180,1,2,1,1,1,1,1,5,1,1,2,2,7,5,2005,2005,1,1,3,2,1,0,1,1,1,2,1,1,1,0,1,0,600,600,1,1,1,1,520,600,80,1200,0,0,2,1,2,1,2,4,1,0,1.2864,2,2005,2,2,480,1,1,1,0,166,0,0,0,0,0.92464,0.87618,0.97053,0,6,2006,1,1,151000
833,60,1,44,9548,1,1.1496,2,1,1,3,1,2,1,1,1,2,7,6,2003,2003,1,1,1,1,2,223,2,1,1,2,1,1,2,483,1,0,458,941,1,1,1,1,941,888,0,1829,1,0,2,1,3,1,2,7,1,1,2,1,2003,2,2,613,1,1,1,192,39,0,0,0,0,1.0431,1.2211,0.96404,0,1,2010,1,1,237000
834,20,1,100,10004,1,1.1077,1,1,1,1,1,1,1,1,1,1,6,6,1964,1964,1,1,2,5,2,180,1,1,2,1,1,1,5,196,4,345,975,1516,1,2,1,1,1516,0,0,1516,0,0,1,1,3,1,1,6,1,0,-1.0504,1,1964,2,2,472,1,1,1,0,0,0,0,152,0,1.3599,1.9245,1.0717,0,2,2009,1,1,167000
835,20,1,75,7875,1,0.98226,1,1,1,1,1,1,1,1,1,1,5,6,1961,1961,1,1,1,1,2,136,1,1,2,1,1,1,5,572,1,0,572,1144,1,3,1,1,1144,0,0,1144,1,0,1,0,3,1,1,6,1,0,-0.59407,1,1961,1,2,456,1,1,1,0,0,0,0,0,0,1.0716,3,1.0821,0,9,2008,1,1,139950
836,20,1,60,9600,1,1.0652,1,1,1,1,1,8,1,1,1,1,4,7,1950,1995,1,1,1,3,1,0,1,1,2,2,1,1,4,442,1,0,625,1067,1,2,1,1,1067,0,0,1067,0,0,2,0,2,1,2,4,2,0,1.356,1,1996,1,2,436,1,1,1,290,0,0,0,0,0,1.0227,0.82213,0.80197,0,2,2010,1,1,128000
837,30,2,90,8100,1,2,1,1,1,1,1,3,1,1,1,1,5,6,1948,1973,1,1,1,1,1,0,1,1,3,1,1,1,5,338,1,0,1221,1559,1,3,1,1,1559,0,0,1559,1,0,1,0,2,1,1,5,2,0,0.050858,2,1948,1,2,812,1,1,1,0,116,230,0,0,0,0.90082,3,0.83526,0,6,2007,3,1,153500
838,160,2,21,1680,1,1.4447,1,1,1,1,1,22,1,1,4,2,6,5,1973,1973,1,1,2,3,2,158,1,1,2,1,1,1,4,330,1,0,153,483,1,2,1,1,483,504,0,987,1,0,1,1,2,1,1,5,1,0,-0.33022,2,1973,1,1,264,1,1,1,0,0,0,0,0,0,1.1452,1.9923,1.1552,0,11,2008,1,1,100000
839,20,1,75,9525,1,0.97452,1,1,1,1,1,2,1,1,1,1,5,6,1995,2006,1,1,1,1,1,0,1,1,1,2,1,1,1,0,1,0,1099,1099,1,1,1,1,1099,0,0,1099,0,0,1,1,3,1,2,6,1,0,0.8171,1,1999,1,1,352,1,1,1,278,0,0,0,0,0,0.92443,1.5735,0.99686,0,6,2008,1,1,144000
840,50,1,70,11767,1,1.1253,1,1,1,1,1,4,1,1,1,3,5,6,1946,1995,1,1,3,2,1,0,1,1,2,1,1,1,4,352,1,0,416,768,1,1,1,1,768,432,0,1200,0,0,1,0,3,1,1,6,1,0,-0.59881,2,1946,1,1,240,1,1,1,0,0,0,0,0,0,0.99356,1.4475,0.84858,0,5,2008,1,1,130500
841,70,4,60.006,12155,1,1.9587,2,1,1,1,1,18,1,1,1,2,6,8,1925,1950,1,1,4,4,1,0,1,1,3,1,1,1,4,156,1,0,516,672,1,2,2,1,810,672,0,1482,0,0,2,0,4,1,4,7,1,0,0.91452,2,1934,1,1,400,1,1,3,0,0,254,0,0,0,1.011,0.26078,1.0243,0,3,2008,1,1,140000
842,70,2,60,10440,1,1,1,1,1,1,1,3,1,1,1,2,5,8,1904,2002,1,1,3,2,1,0,1,1,1,1,1,1,1,0,1,0,650,650,1,3,1,1,958,581,0,1539,0,0,2,0,3,1,2,8,1,1,5,2,1983,1,2,686,3,1,3,70,78,68,0,0,0,1.1,1.9519,0.88245,0,6,2008,1,1,157500
843,80,1,82,9020,1,0.8997,1,1,1,1,1,1,1,1,1,4,6,7,1966,1966,1,1,2,3,2,183,1,1,2,1,1,3,5,312,5,539,276,1127,1,2,1,1,1165,0,0,1165,1,0,1,1,3,1,1,6,1,0,-0.4713,1,1966,2,2,490,3,3,1,0,129,0,0,0,0,0.91504,2,1.0393,0,5,2008,1,1,174900
844,90,1,80,8000,1,0.93173,1,1,1,2,1,1,3,1,3,1,5,4,1961,1961,1,1,7,9,1,0,1,1,2,1,1,1,1,0,1,0,1800,1800,1,1,2,1,1800,0,0,1800,0,0,2,0,6,2,1,10,1,0,0.42972,0.14802,2005,-1.0337,0,0,0.96194,1.0023,1,0,0,0,0,0,0,0.89926,0.056575,1.2327,0,7,2007,1,1,141000
845,50,2,100,12665,1,1,2,1,1,1,1,3,3,1,1,3,5,8,1915,1950,1,1,4,4,1,0,1,1,3,1,1,4,1,0,1,0,876,876,1,3,1,1,876,540,0,1416,0,0,1,1,4,1,1,7,1,1,1,2,1949,1,3,720,1,1,1,418,0,194,0,0,0,0.74932,2.1133,0.79885,0,6,2008,1,1,153900
846,85,1,60.034,16647,1,0.93107,2,1,1,3,1,8,6,1,1,5,5,5,1975,1981,1,1,2,3,1,0,1,1,2,2,1,3,3,1390,1,0,0,1390,1,2,1,1,1701,0,0,1701,1,0,2,0,3,1,1,6,2,2,2,4,1975,3,2,611,1,1,1,0,0,0,0,0,0,0.91174,0.7055,0.87309,0,1,2007,1,1,171000
847,60,1,75,9317,1,1.1322,1,1,1,1,1,10,1,1,1,2,7,5,1993,1993,1,1,2,3,2,137,2,1,1,2,1,1,3,513,1,0,227,740,1,1,1,1,1006,769,0,1775,1,0,2,1,3,1,2,7,1,1,2,1,1993,1,2,425,1,1,1,234,72,192,0,0,0,1.0916,1.4051,1.0099,0,7,2009,1,1,213000
848,20,1,36,15523,1,0.93346,2,1,1,3,1,2,1,1,1,1,5,6,1972,1972,1,1,2,5,1,0,1,1,2,1,1,2,4,460,1,0,404,864,1,1,1,1,864,0,0,864,1,0,1,0,3,1,1,5,1,1,3,1,1972,1,1,338,1,1,1,0,0,0,0,0,0,0.9009,1.9543,1.0036,0,8,2009,1,1,133500
849,50,1,75,45600,1,0.73093,3,2,1,1,1,17,1,1,1,3,6,8,1908,1997,1,1,4,4,1,0,1,1,3,1,1,1,1,0,1,0,907,907,1,2,1,1,1307,1051,0,2358,0,0,3,0,5,1,1,10,1,1,1,2,1908,1,2,360,2,1,1,486,40,0,0,175,0,1.0584,-0.65589,0.84151,0,9,2008,1,1,240000
850,80,1,80,9600,1,0.94472,1,1,1,4,1,23,2,1,1,4,6,7,1976,1994,2,1,5,5,2,360,2,2,2,1,1,1,1,0,1,0,528,528,1,1,1,1,1094,761,0,1855,0,0,2,1,3,1,1,7,1,1,2,1,1976,2,2,512,1,1,1,113,100,0,0,0,0,0.74757,2.0255,0.85344,0,8,2007,1,1,187000
851,120,2,36,4435,1,1.4852,1,1,1,1,1,2,1,1,2,1,6,5,2003,2003,1,1,1,1,2,170,2,1,1,2,1,2,2,659,1,0,189,848,1,1,1,1,848,0,0,848,1,0,1,0,1,1,2,3,1,0,-0.04683,1,2003,3,2,420,1,1,1,140,0,0,0,0,0,0.97375,1.9816,0.95966,0,11,2007,1,1,131500
852,120,1,59.995,3196,1,1.1653,1,1,1,1,1,21,1,1,2,1,8,5,2003,2003,1,1,1,1,2,40,2,1,1,2,1,3,1,0,1,0,1273,1273,1,1,1,1,1456,0,0,1456,0,0,2,0,2,1,2,7,1,1,2,1,2003,3,2,400,1,1,1,143,20,0,0,0,0,0.98199,1.7193,0.98384,0,5,2006,1,1,215000
853,75,1,53,7128,1,1.1612,1,1,1,1,1,12,1,1,1,7,7,5,1941,1950,1,1,3,2,1,0,1,2,2,1,1,1,5,364,1,0,554,918,1,3,1,1,918,728,0,1646,0,0,2,0,4,1,1,7,1,2,1,2,1941,1,1,240,1,1,1,0,0,0,0,126,0,1.071,1,0.99763,0,8,2007,1,1,164000
854,80,1,59.968,12095,1,1.0108,2,1,1,2,1,1,1,1,1,4,6,6,1964,1964,1,1,3,3,2,115,1,2,2,1,1,3,5,564,1,0,563,1127,1,2,1,1,1445,0,0,1445,0,0,1,1,3,1,1,7,1,1,3,1,1964,2,2,645,1,1,1,180,0,0,0,0,0,0.66405,1,0.91968,0,8,2009,1,1,158000
855,20,1,102,17920,1,0.86513,1,1,1,1,1,8,1,1,1,1,5,4,1955,1974,2,1,4,5,1,0,1,1,2,1,1,4,3,306,2,1085,372,1763,1,2,1,1,1779,0,0,1779,1,0,1,1,3,1,1,6,1,1,1,1,1955,1,2,454,1,1,1,0,418,0,0,312,0,1.3236,2.0484,1.235,0,7,2006,1,3,170000
856,20,1,59.977,6897,1,0.94977,2,1,1,2,1,8,1,1,1,1,5,8,1962,2010,1,1,2,3,1,0,1,2,2,1,1,1,3,659,1,0,381,1040,1,1,1,1,1040,0,0,1040,1,0,1,1,3,1,1,6,1,0,0.33457,2,1962,1,1,260,1,1,1,0,104,0,0,0,0,0.91789,1.4325,0.88037,0,4,2010,1,1,127000
857,80,1,59.998,10970,1,1.0044,2,4,1,1,2,2,1,1,1,4,6,6,1978,1978,1,1,5,3,1,0,1,1,2,2,2,3,2,505,3,435,0,940,1,2,1,1,1026,0,0,1026,1,0,1,0,3,1,1,5,1,0,-0.50783,2,1981,1,2,576,1,2,1,0,0,34,0,0,0,0.86735,1,1.056,0,10,2008,1,1,147000
