Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
2327,60,1,63,7875,1,1.2566,1,1,1,1,1,7,1,1,1,2,7,5,2003,2003,1,1,1,1,2,16,2,1,1,2,1,1,2,0,1,0,847,847,1,1,1,1,847,1101,0,1948,0,0,2,1,4,1,2,8,1,1,1,3,2003,3,2,434,1,1,1,0,48,0,0,0,0,1.0097,1.448,1.0399,0,7,2007,1,1
2328,60,1,59.965,8740,1,1.2086,2,1,1,1,1,7,1,1,1,2,7,5,2002,2002,1,1,1,1,1,0,2,1,1,2,1,1,1,574,1,0,280,854,1,1,1,1,864,1131,0,1995,0,0,2,1,4,1,2,8,1,1,1,3,2002,3,2,435,1,1,1,264,48,0,0,0,0,0.99767,1.6631,0.97655,0,7,2007,1,1
2329,60,1,58,9487,1,1.1715,2,1,1,1,1,7,1,1,1,2,6,5,2000,2000,1,1,1,1,1,0,1,1,1,2,1,1,1,520,1,0,395,915,1,1,1,1,940,750,0,1690,1,0,2,1,3,1,1,7,1,1,2,1,2000,2,2,442,1,1,1,0,50,0,0,0,0,1.0018,2.2074,0.99478,0,6,2007,1,1
2330,60,1,59,9649,1,1.1396,2,1,1,1,1,7,1,1,1,2,6,5,1999,2000,1,1,1,1,1,0,1,1,1,2,1,1,2,0,1,0,941,941,1,1,1,1,961,683,0,1644,0,0,2,1,3,1,1,7,1,1,2,1,1999,2,2,460,1,1,1,460,42,0,0,0,0,1.0106,2.0384,1.0042,0,5,2007,1,1
2331,60,1,100,12191,1,1.0399,2,1,1,1,1,16,1,1,1,2,8,5,1997,1998,2,1,1,1,2,515,2,1,1,2,1,2,1,1181,1,0,598,1779,1,1,1,1,1779,772,0,2551,1,0,2,1,4,1,2,8,1,2,2,1,1998,3,3,925,1,1,1,76,61,0,0,0,0,0.98757,0.75218,0.85836,0,6,2007,1,1
2332,60,1,89,10557,1,0.96003,2,1,1,1,1,16,1,1,1,2,9,5,1998,1998,1,1,2,2,2,422,2,1,1,3,1,3,1,672,1,0,736,1408,1,1,1,1,1671,1407,0,3078,1,0,2,1,4,1,2,9,1,1,2,1,1998,3,3,806,1,1,1,108,87,0,0,0,0,0.96464,1.768,0.84124,0,7,2007,1,1
2333,60,1,74,11002,1,1.1353,2,1,1,1,1,16,1,1,1,2,8,5,1998,1999,1,1,1,1,1,0,2,1,1,2,1,1,1,1048,1,0,341,1389,1,1,1,1,1411,1171,0,2582,1,0,2,1,4,1,2,9,1,1,2,1,1998,3,3,758,1,1,1,286,60,0,0,0,0,0.98906,1.3752,0.87387,0,1,2007,1,1
2334,60,1,83,10790,1,1.1232,1,1,1,1,1,16,1,1,1,2,7,5,1998,1998,1,1,1,1,2,275,2,1,1,2,1,1,2,0,1,0,1066,1066,1,1,1,1,1108,1277,0,2385,0,0,2,1,4,1,2,8,1,1,2,3,1998,3,3,600,1,1,1,120,38,0,0,0,0,0.99464,1.3963,0.92361,0,5,2007,1,1
2335,60,1,88,11762,1,1.0516,1,1,1,1,1,16,1,1,1,2,8,5,1992,1993,1,1,1,1,2,309,2,1,1,3,1,1,1,335,1,0,770,1105,1,1,1,1,1105,1097,0,2202,1,0,2,1,4,1,2,9,1,1,2,1,1992,2,2,517,1,1,1,0,65,0,0,144,0,0.9948,1.7999,1.144,0,9,2007,1,1
2336,60,1,82,9044,1,1.1624,2,1,1,1,1,16,1,1,1,2,8,5,1996,1997,1,1,1,1,2,526,2,2,1,2,1,1,1,1225,1,0,100,1325,1,1,1,1,1335,1203,0,2538,0,0,2,1,4,1,2,8,1,1,2,1,1996,2,3,933,1,1,1,198,92,0,0,0,0,0.9943,1.6834,0.94182,0,5,2007,1,1
2337,20,1,75,9910,1,1.3727,1,1,1,1,1,4,2,1,1,1,7,6,2007,2007,1,1,1,1,1,0,2,1,1,2,1,1,2,0,1,0,1369,1369,1,1,1,1,1369,0,0,1369,0,0,2,0,3,1,2,5,1,0,0.37081,1,2007,1,2,605,1,1,1,0,203,0,0,0,0,0.98441,1.1701,1.092,0,9,2007,2,2
2338,20,1,91,11830,1,1.2962,1,1,1,1,1,4,2,1,1,1,8,5,2007,2007,1,1,1,1,2,164,2,1,1,2,1,1,1,1220,1,0,322,1542,1,1,1,1,1542,0,0,1542,1,0,2,0,3,1,2,6,1,1,1,1,2007,1,3,852,1,1,1,168,110,0,0,0,0,0.99501,1.4814,1.087,0,7,2007,2,2
2339,20,1,76,10612,1,0.95906,1,1,1,1,1,4,1,1,1,1,8,5,2006,2006,1,1,1,1,2,248,2,1,1,2,1,4,1,28,1,0,1496,1524,1,3,1,1,1534,0,0,1534,0,0,2,0,3,1,2,7,1,1,1,1,2006,3,2,484,1,1,1,168,46,0,0,0,0,1.006,1.4524,0.97747,0,1,2007,1,4
2340,20,1,98,12291,1,1.0814,2,1,1,1,1,4,1,1,1,1,10,5,2007,2007,2,1,6,6,2,754,3,1,1,3,1,2,1,1572,1,0,394,1966,1,1,1,1,1966,0,0,1966,1,0,2,0,1,1,3,6,1,1,1,1,2007,3,3,1092,1,1,1,76,52,0,0,0,0,0.94065,1.7285,0.98065,0,10,2007,2,2
2341,20,1,85,9965,1,1.1628,1,1,1,4,1,4,2,1,1,1,7,5,2007,2007,1,1,1,1,1.6054,0.0015559,2,1,1,2,1,1,2,0,1,0,1528,1528,1,1,1,1,1528,0,0,1528,0,0,3,2,3,1,2,6,1,1,2,1,2007,1,2,480,1,1,1,0,228,0,0,0,0,1.0091,1.6399,1.0744,0,9,2007,2,2
2342,20,1,74,8847,1,1.0798,1,1,1,1,1,4,1,1,1,1,8,5,2005,2005,1,1,1,1,2,148,2,1,1,2,1,2,1,769,1,0,769,1538,1,1,1,1,1538,0,0,1538,1,0,2,0,3,1,2,7,1,0,-1.0159,1,2005,2,2,484,1,1,1,146,40,0,0,0,0,0.98602,1.8372,1.0208,0,12,2007,1,1
2343,20,1,70,8251,1,1.1705,1,1,1,1,1,4,1,1,1,1,7,5,2005,2006,1,1,1,1,2,143,2,1,1,2,3,2,1,778,1,0,716,1494,1,1,1,1,1506,0,0,1506,1,0,2,0,3,1,2,7,1,1,1,1,2005,2,2,672,1,1,1,192,35,0,0,0,0,1.0081,1.9047,0.98512,0,4,2007,1,1
2344,60,1,70,9605,1,1.1343,1,1,1,1,1,4,1,1,1,2,7,5,2006,2006,1,1,1,1,1,0,2,1,1,2,1,1,2,0,1,0,982,982,1,1,1,1,982,995,0,1977,0,0,2,1,3,1,2,7,1,0,0.30314,1,2006,2,3,574,1,1,1,240,53,0,0,0,0,0.99127,1.5237,1.1457,0,7,2007,1,4
2345,60,1,75,8778,1,1.3662,1,1,1,1,1,4,1,1,1,2,8,5,2006,2006,1,1,1,1,1,0,2,1,1,2,1,1,2,0,1,0,1302,1302,1,1,1,1,1302,528,0,1830,0,0,2,1,3,1,2,7,1,0,0.17628,3,2006,2,3,859,1,1,1,0,40,0,0,0,0,0.97275,1.8643,1.0062,0,3,2007,1,1
2346,20,3,72,8640,1,1.7904,1,1,1,1,1,4,1,1,1,1,8,5,2007,2007,1,1,1,1,1,0,2,1,1,2,1,1,1,24,1,0,1314,1338,1,1,1,1,1338,0,0,1338,0,0,2,0,3,1,2,6,1,0,-0.16988,1,2007,2,2,598,1,1,1,0,141,0,0,0,0,0.98904,0.37086,1.1932,0,11,2007,2,2
2347,20,3,75,9000,1,1.8738,1,1,1,1,1,4,1,1,1,1,7,5,2006,2007,1,1,1,1,1,0,2,1,1,2,1,1,2,0,1,0,1335,1335,1,1,1,1,1335,0,0,1335,0,0,2,0,3,1,2,6,1,0,0.53208,1,2007,2,2,575,1,1,1,0,210,0,0,0,0,0.99233,0.018783,1.1785,0,6,2007,2,2
2348,60,3,72,8640,1,1.5468,1,1,1,1,1,4,1,1,1,2,8,5,2007,2007,1,1,1,1,1,0,2,1,1,2,1,2,1,350,1,0,546,896,1,1,1,1,896,896,0,1792,0,0,2,1,3,1,2,8,1,0,0.20785,1,2007,3,2,590,1,1,1,184,96,0,0,0,0,0.99598,0.45798,1.1154,0,11,2007,2,2
2349,60,3,81,10411,1,1.3975,1,1,1,2,1,4,1,1,1,2,5,5,2007,2007,1,1,1,1,1,0,2,1,2,2,1,1.0439,2,0,1,0,725,725,1,1,1,1,725,863,0,1588,0,0,3,0,3,1,2,8,1,0,1.9205,1,2007,1,2,561,1,1,1,0,0,0,0,0,0,1.0233,0.12232,1.1335,0,7,2007,2,2
2350,60,3,112,12217,1,1.4558,2,1,1,1,1,4,1,1,1,2,8,5,2007,2007,2,1,8,7,1.3656,0.0023266,2,1,1,3,1,2,1,745,1,0,210,955,1,1,1,1,955,925,0,1880,1,0,2,1,3,1,3,8,1,1,1,1,2007,3,3,880,1,1,1,168,127,0,0,0,0,1.009,-0.9047,1.1957,0,12,2007,2,2
2351,20,3,84,10440,1,1.702,1,1,1,2,1,4,1,1,1,1,8,5,2007,2007,1,1,6,6,1,0,3,1,1,2,1,4,2,0,1,0,1574,1574,1,1,1,1,1584,0,0,1584,0,0,2,0,2,1,3,6,1,1,1,1,2007,3,2,594,1,1,1,0,256,0,0,0,0,0.98752,0.18564,1.0519,0,5,2007,2,2
2352,20,3,100,11824,1,1.5758,2,1,1,2,1,4,1,1,1,1,8,5,2006,2006,1,1,1,1,2,298,2,1,1,2,1,2,2,0,1,0,1685,1685,1,1,1,1,1685,0,0,1685,0,0,2,0,2,1,2,5,1,1,1,1,2006,3,3,658,1,1,1,112,63,0,0,0,0,0.97786,0.85015,1.0467,0,4,2007,1,1
2353,60,3,85,10625,1,1.6385,1,1,1,1,1,4,1,1,1,2,6,5,2004,2004,1,1,1,1,2,353,2,1,1,2,1,2,2,0,1,0,1158,1158,1,1,1,1,1158,1285,0,2443,0,0,2,1,4,1,2,9,2,1,1,3,2004,2,3,744,1,1,1,193,127,0,0,0,0,1.0172,0.50368,0.99866,0,6,2007,1,1
2354,20,1,63,7500,1,1.2005,1,1,1,1,1,9,1,1,1,1,6,5,2006,2007,1,1,1,1,1,0,1,1,1,2,1,1,2,0,1,0,1100,1100,1,1,1,1,1100,0,0,1100,0,0,1,1,3,1,1,6,1,0,0.99531,0.40226,2005,0.52733,0,0,0.8308,0.7462,1,0,136,0,0,0,0,1.001,1.8809,1.082,0,6,2007,2,2
2355,20,1,63,7500,1,1.1776,1,1,1,1,1,9,1,1,1,1,7,5,2006,2006,1,1,1,1,1,0,2,1,1,2,3,1,2,0,1,0,1143,1143,1,1,1,1,1143,0,0,1143,0,0,1,1,3,1,2,5,1,0,0.40306,-0.48424,2005,-2.0167,0,0,0.98717,0.89917,1,0,55,0,0,0,0,0.99714,2.0884,1.0202,0,10,2007,1,1
2356,20,1,60,12450,1,1.0492,1,1,1,1,1,9,6,1,1,1,5,5,2003,2004,1,1,1,1,2,126,2,1,1,2,1,1,1,729,1,0,365,1094,1,1,1,1,1094,0,0,1094,1,0,1,0,3,1,2,6,1,0,0.58219,2,2004,1,2,576,1,1,1,0,0,0,0,0,0,1.0004,1.1362,0.92897,0,5,2007,1,1
2357,20,1,65,7441,1,1.2281,2,1,1,1,1,9,1,1,1,1,7,5,2006,2006,1,1,1,1,2,170,2,1,1,2,1,1,2,0,1,0,1461,1461,1,1,1,1,1486,0,0,1486,0,0,2,0,3,1,2,7,1,0,-0.23309,1,2006,2,2,566,1,1,1,0,32,0,0,0,0,0.99381,1.344,1.0852,0,6,2007,1,1
2358,60,1,59.915,11613,1,1.1187,3,1,1,2,1,9,1,1,1,2,6,5,1993,1997,1,1,1,1,1,0,2,1,1,2,1,1,3,480,1,0,384,864,1,1,1,1,920,900,0,1820,0,0,2,1,3,1,2,7,1,0,0.30493,1,1993,2,2,492,1,1,1,144,85,0,0,0,0,0.98693,2,1.0094,0,5,2007,1,1
2359,160,1,50,8012,1,1.2213,1,1,1,1,1,9,1,1,2,2,6,5,1980,1980,1,1,5,5,1,0,1,1,2,1,1,1,2,0,1,0,630,630,1,1,1,1,630,636,0,1266,0,0,1,1,2,1,1,5,1,2,2,1,1980,2,1,283,1,1,1,340,0,0,0,0,0,1.0142,1,0.98964,0,7,2007,1,1
2360,20,1,64,6285,1,1.0262,1,1,1,1,1,8,1,1,1,1,5,5,1977,1977,1,1,5,5,1,0,1,1,2,2,1,1,6,138,2,351,405,894,1,2,1,1,894,0,0,894,1,0,1,0,2,1,1,5,1,0,0.58922,2,1979,1,1,308,1,1,1,192,0,0,0,0,0,0.99773,2.376,1.0591,0,3,2007,1,1
2361,20,1,84,7476,1,0.7727,1,1,1,2,1,8,1,1,1,1,5,7,1968,1968,1,1,3,3,1,0,1,1,2,1,1,1,4,812,1,0,228,1040,1,2,1,1,1040,0,0,1040,1,0,1,1,3,1,1,5,1,0,1.4861,2,1991,3,2,686,1,1,1,188,0,0,0,0,0,0.98842,1.9373,0.99038,0,6,2007,1,1
2362,60,1,60.056,19522,1,1.2387,2,3,1,1,1,23,1,1,1,2,7,5,1990,1990,1,1,3,3,2,272,2,1,1,2,1,1,1,727,1,0,496,1223,1,3,1,1,1271,1232,0,2503,1,0,2,1,3,1,2,7,1,1,2,1,1990,2,2,564,1,1,1,0,99,0,0,182,0,0.97547,0.82165,1.0201,0,2,2007,1,1
2363,20,1,44,10751,1,0.59903,2,1,1,3,1,8,6,1,1,1,5,5,1974,1974,1,1,5,5,2,44,1,1,2,4,1,3,3,787,1,0,250,1037,1,2,1,1,1037,0,0,1037,1,0,1,0,2,1,1,5,1,0,1.4889,1,1974,2,2,431,1,1,1,136,47,0,0,0,0,1.0091,2.3639,0.92595,0,8,2007,1,1
2364,20,1,43,12712,1,0.55707,2,1,1,3,1,8,6,1,1,1,6,7,1973,2006,1,1,6,6,1,0,1,1,2,2,1,4,3,968,1,0,76,1044,1,2,1,1,1055,0,0,1055,1,0,1,0,2,1,2,5,1,1,2,1,1973,2,2,542,1,1,1,455,0,0,0,0,0,1.0111,1.5088,0.92746,0,1,2007,1,3
2365,120,3,45,4379,1,1.5318,2,1,1,4,1,4,1,1,2,1,8,5,2004,2004,1,1,2,2,1,0,2,1,1,2,1,2,1,851,1,0,527,1378,1,1,1,1,1378,0,0,1378,1,0,2,0,2,1,2,6,1,1,1,1,2004,3,2,540,1,1,1,160,56,0,0,0,0,0.99115,0.78502,1.024,0,7,2007,1,1
2366,120,3,80,3523,1,2,2,1,1,1,1,4,1,1,2,1,8,5,2006,2007,1,1,1,1,3,30,2,1,1,2,1,1,1,60,1,0,1081,1141,1,1,1,1,1151,0,0,1151,1,0,2,0,2,1,2,5,1,0,-0.46083,1,2006,3,2,484,1,1,1,0,60,0,0,0,0,1.0064,-0.58745,1.2435,0,2,2007,2,2
2367,120,3,32,3784,1,2,2,1,1,1,1,4,1,1,2,1,8,5,2006,2007,1,1,1,1,3,36,2,1,1,2,1,1,1,60,1,0,1451,1511,1,1,1,1,1565,0,0,1565,1,0,2,0,2,1,2,5,1,0,-0.55172,1,2006,3,2,476,1,1,1,0,120,0,0,0,0,0.99052,-0.2506,1.1266,0,2,2007,2,2
2368,120,3,40,3606,1,2,1,1,1,1,1,4,1,1,2,1,7,5,2006,2007,1,1,1,1,1,0,2,1,1,3,3,1,1,937,1,0,415,1352,1,1,1,1,1352,0,0,1352,1,0,2,0,2,1,2,5,1,1,1,1,2006,2,2,466,1,1,1,0,241,0,0,0,0,0.99155,1.1239,1.1302,0,8,2007,2,2
2369,120,3,30,5330,1,2,3,1,1,1,1,4,1,1,2,1,8,5,2006,2007,1,1,1,1,2.0175,-0.00050675,2,1,1,2,1,1,2,0,1,0,1550,1550,1,1,1,1,1550,0,0,1550,0,0,2,1,2,1,2,5,1,0,-0.10045,1,2007,3,2,528,1,1,1,0,102,0,0,0,0,0.9802,0.1423,1.1755,0,7,2007,2,2
2370,160,3,24,2280,1,2,1,1,1,1,1,4,1,1,4,2,6,5,1999,1999,1,1,2,2,2,342,1,1,1,2,1,1,1,565,1,0,179,744,1,3,1,1,757,744,0,1501,1,0,2,1,3,1,1,6,1,1,2,2,1999,1,2,440,1,1,1,0,0,0,0,0,0,1.0131,1.2985,0.99221,0,9,2007,1,1
2371,160,3,24,2117,1,1.8777,1,1,1,1,1,4,1,1,4,2,6,5,2000,2000,1,1,2,2,2,216,2,1,1,2,1,1,1,417,1,0,339,756,1,1,1,1,769,804,0,1573,0,0,2,1,3,1,2,4,1,0,-0.34062,2,2000,1,2,440,1,1,1,0,32,0,0,0,0,0.99068,0.24538,1.0416,0,9,2007,1,1
2372,20,3,73,7321,1,2,2,1,1,1,1,4,1,1,1,1,7,5,1999,2000,1,1,6,6,1,0,2,1,1,2,1,1,2,0,1,0,1339,1339,1,1,1,1,1358,0,0,1358,0,0,2,0,3,1,2,5,1,0,-0.12135,2,1999,1,2,625,1,1,1,176,174,0,0,0,0,0.99026,-0.0061251,1.1737,0,12,2007,3,1
2373,60,3,59.938,8010,1,2,2,1,1,1,1,4,1,1,1,2,8,5,2003,2004,2,1,6,6,1,0,2,1,1,3,1,1,1,964,1,0,90,1054,1,1,1,1,1072,976,0,2048,1,0,2,1,3,1,2,8,1,2,1,2,2003,1,2,552,1,1,1,0,48,0,0,180,0,0.98692,1.2381,1.297,0,8,2007,1,1
2374,60,3,106,8413,1,1.3371,2,1,1,1,1,4,1,1,1,2,8,5,1998,1998,1,1,1,1,1,0,2,2,1,3,1,4,1,901,1,0,319,1220,1,1,1,1,1220,1142,0,2362,1,0,2,1,3,1,2,8,1,2,2,1,1998,2,2,1105,3,1,1,147,0,36,0,144,0,0.98624,1.3374,1.1841,0,6,2007,1,1
2375,120,1,50,9466,1,1.0684,3,1,1,4,1,23,1,1,2,1,8,5,1994,1995,1,1,7,8,1,0,2,1,1,2,1,3,6,457,5,1037,0,1494,1,1,1,1,1494,0,0,1494,1,0,1,1,1,1,2,5,1,1,1,1,1994,3,2,478,1,1,1,0,30,0,0,217,0,0.97092,1.9691,1.1905,0,5,2007,1,1
2376,20,1,80,12000,1,0.94266,1,1,1,1,1,23,1,1,1,1,7,6,1980,1980,2,1,1,2,2,600,2,1,2,2,1,1,1,1732,1,0,270,2002,1,1,1,1,2362,0,0,2362,1,0,2,1,3,1,2,8,1,1,2,1,1980,2,2,546,3,1,1,180,16,0,0,0,0,0.94478,1.8553,0.67698,0,3,2007,1,1
2377,20,1,94,17778,1,0.8291,2,1,1,1,1,23,1,1,1,1,8,5,1981,1981,2,1,7,8,1,0,2,1,2,2,1,3,3,1632,2,829,0,2461,1,3,1,1,2497,0,0,2497,1,0,2,0,2,1,2,7,1,2,1,1,1981,2,2,676,1,1,1,266,0,0,0,0,0,0.97055,2.1027,0.6195,0,3,2007,1,1
2378,20,1,78,11700,1,1.0088,1,1,1,1,1,11,4,1,1,1,6,6,1968,1968,1,1,2,2,2,41,1,1,2,1,1,1,2,0,1,0,912,912,1,1,1,1,1152,0,0,1152,1,0,1,1,3,1,1,7,1,0,0.18734,1,1968,2,2,412,1,1,1,0,126,0,0,0,0,1.0041,1.4969,0.96686,0,9,2007,5,1
2379,60,1,80,8000,1,0.80614,1,1,1,1,1,11,7,1,1,2,6,6,1970,1970,1,1,1,1,2,525,1,1,2,1,1,1,4,915,1,0,93,1008,1,2,1,1,1403,1008,0,2411,1,0,2,1,4,1,1,8,1,1,4,1,1970,2,2,570,1,1,1,0,192,0,0,0,0,0.97444,2.1096,0.81637,0,6,2007,1,1
2380,85,1,59.955,8723,1,0.92797,2,1,1,1,1,11,5,1,1,5,6,6,1969,1969,1,1,3,3,1,0,1,1,1,2,1,2,5,973,1,0,0,973,1,1,1,1,1082,0,0,1082,1,0,1,0,3,1,1,6,1,0,0.38013,1,1969,1,2,480,1,1,1,160,0,0,0,0,0,0.99693,1.344,0.93143,0,1,2007,1,1
2381,20,1,130,11700,1,0.80932,1,1,1,2,1,11,1,1,1,1,6,5,1968,1968,1,1,3,3,2,196,1,1,1,2,1,1,3,910,1,0,385,1295,1,4,1,1,1295,0,0,1295,1,0,1,1,3,1,1,6,1,0,0.4045,1,1968,3,2,528,1,1,1,0,194,0,0,200,0,0.975,1.5042,1.1808,0,4,2007,1,1
2382,20,1,108,11358,1,0.78263,2,1,1,2,1,11,1,1,1,1,7,7,1972,1987,2,1,4,4,1,0,1,1,2,1,1,1,5,346,1,0,778,1124,1,2,1,1,1610,0,0,1610,0,0,2,0,3,1,2,8,1,1,2,1,1972,2,2,515,1,1,1,202,0,0,0,256,0,0.95495,1.1846,1.3014,0,5,2007,1,1
2383,20,1,80,9547,1,1.1423,1,1,1,1,1,11,1,1,1,1,7,6,1993,1993,1,1,1,1,2,112,1,1,1,2,1,1,2,0,1,0,1594,1594,1,1,1,1,1594,0,0,1594,0,0,2,0,2,1,2,6,1,1,2,1,1993,2,2,472,1,1,1,190,80,0,0,0,0,0.994,1.9815,0.97135,0,7,2007,1,1
2384,60,1,78,10530,1,1.1055,1,1,1,1,1,11,1,1,1,2,7,6,1993,1993,1,1,2,2,2,194,2,1,1,2,1,1,1,819,1,0,329,1148,1,1,1,1,1091,984,0,2075,1,0,2,1,3,1,2,8,1,1,1,1,1993,1,2,473,1,1,1,235,86,0,0,0,0,1.0084,1.9858,0.92388,0,8,2007,1,1
2385,20,1,88,10738,1,0.65528,2,1,1,2,1,11,1,1,1,1,6,7,1966,1966,2,1,3,3,1,0,1,1,2,1,1,1,3,792,1,0,301,1093,1,3,1,1,1093,0,0,1093,1,0,2,0,3,1,1,6,1,1,3,1,1966,2,2,484,1,1,1,224,0,0,0,0,0,1.0183,1,1,400,11,2007,1,1
2386,20,1,80,10800,1,1.1375,1,1,1,1,1,11,1,1,1,1,6,5,1963,1963,1,1,3,3,2,203,1,1,2,1,1,1,5,617,2,264,171,1052,1,2,1,1,1052,0,0,1052,1,0,1,0,3,1,1,6,1,0,0.25847,1,1963,3,1,311,1,1,1,0,133,0,0,0,0,1.0045,1.0428,1.0004,0,2,2007,3,1
2387,20,1,70,8050,1,1.0086,1,1,1,1,1,1,1,1,1,1,5,6,1967,1993,1,1,2,2,1,0,1,1,2,1,1,1,3,474,4,38,437,949,1,2,1,1,1107,0,0,1107,1,0,1,0,3,1,2,5,1,0,2.7056,1,1967,2,1,308,1,1,1,88,64,0,0,0,0,0.99273,0.59442,0.90707,0,3,2007,1,1
2388,90,1,59.984,10899,1,1.3157,2,1,1,1,1,1,1,1,3,1,4,5,1964,1964,1,1,3,3,1,0,1,1,4,0.23312,1.1706,1.3409,0.21576,0,0.50279,0,0,0,1,2,2,1,1224,0,0,1224,0,0,2,0,2,2,1,8,1,0,0.22811,6,1964,1,3,530,1,1,1,0,0,0,0,0,0,0.94169,4.1572,0.95325,0,4,2007,1,1
2389,20,1,74,7450,1,1.0642,2,1,1,1,1,1,1,1,1,1,5,5,1956,1956,2,1,4,4,1,0,1,1,2,1,1,1,4,438,3,206,250,894,1,3,1,1,1074,0,0,1074,0,0,1,0,2,1,2,6,3,1,1,2,1966,1,2,396,1,1,1,0,72,0,0,0,0,1.017,3,0.90715,0,1,2007,1,1
2390,20,1,60.019,14357,1,0.89663,2,1,1,3,1,1,1,1,1,1,5,5,1961,1961,2,1,4,4,1,0,1,1,2,1,1,1,3,311,3,167,386,864,1,2,1,1,1187,0,0,1187,1,0,1,0,2,1,1,6,1,1,2,1,1961,2,2,440,1,1,1,128,0,0,0,0,0,0.99679,0.94407,0.78765,0,8,2007,5,1
2391,20,1,76,8243,1,1.0086,2,1,1,3,1,1,1,1,1,1,5,7,1961,1961,1,1,1,1,2,56,1,2,2,1,1,1,3,700,1,0,264,964,1,1,1,1,964,0,0,964,0,0,1,0,3,1,1,5,1,1,3,2,1985,3,2,784,1,1,1,170,0,0,0,0,0,1.0237,2,1.0378,0,2,2007,1,1
2392,20,1,70,8680,1,1.0954,1,1,1,1,1,1,1,1,1,1,5,7,1960,1960,2,1,6,6,1,0,1,1,2,1,1,1,2,0,1,0,894,894,1,2,1,1,894,0,0,894,0,0,1,0,3,1,1,5,1,0,1.1154,2,1965,1,1,312,1,1,1,0,0,0,0,0,0,1.0039,1.1854,0.88263,0,1,2007,1,1
2393,20,1,80,8800,1,1.0373,1,1,1,1,1,1,1,1,1,1,7,6,1966,1966,2,1,3,5,2,202,1,1,2,1,1,1,5,654,1,0,520,1174,1,1,1,1,1200,0,0,1200,0,1,2,0,3,1,1,6,1,1,2,1,1966,2,2,440,1,1,1,0,0,0,0,0,0,1.0044,1,1.0414,0,10,2007,5,1
2394,80,1,80,9200,1,0.92828,1,1,1,1,1,1,1,1,1,4,6,5,1965,1965,1,1,3,3,2,98,1,1,2,1,1,3,1,494,1,0,548,1042,1,2,1,1,1042,0,0,1042,0,0,2,0,3,1,1,5,1,0,0.86032,1,1965,2,2,440,1,1,1,192,0,0,0,0,0,1.0189,2,0.89124,0,5,2007,1,1
2395,60,1,80,8800,1,0.95809,1,1,1,1,1,1,1,1,1,2,6,7,1964,1997,1,1,2,2,2,306,1,2,2,1,1,1,3,414,1,0,431,845,1,1,1,1,845,1309,0,2154,0,0,2,1,5,1,1,8,1,1,1,1,1964,2,2,539,1,1,1,0,0,0,0,161,0,1.0122,1,1.2414,0,7,2007,1,1
2396,20,1,59.974,11382,1,1.1601,2,1,1,1,1,1,1,1,1,1,6,5,1964,1964,1,1,4,5,2,212,1,1,2,1,1,1,3,54,2,543,533,1130,1,2,1,1,1374,0,0,1374,0,1,1,0,3,1,1,7,1,1,2,1,1964,2,1,286,1,1,1,0,28,84,0,0,0,0.98835,1,0.99363,0,8,2007,1,1
2397,20,1,60.055,22002,1,0.70778,1,1,1,2,1,1,1,1,1,1,6,7,1959,1991,1,1,2,2,2,136,1,2,2,1,1,4,3,1386,1,0,206,1592,1,3,1,1,1652,0,0,1652,1,0,1,1,3,1,2,6,1,1,1,1,1959,2,2,510,1,1,1,0,0,0,0,201,0,0.97038,2.1511,0.94201,0,7,2007,1,1
2398,45,1,85,12172,1,0.9318,1,1,1,1,1,1,1,1,1,7,5,7,1940,1996,1,1,4,3,1,0,1,1,1,1,1,1,6,130,2,259,433,822,1,2,1,1,908,0,0,908,0,0,1,0,2,1,1,4,1,0,-1.0942,1,1975,1,2,512,1,1,1,284,24,0,0,192,0,0.98827,1,1.2372,0,10,2007,1,1
2399,20,1,50,5000,1,0.67131,1,1,1,1,1,14,1,1,1,1,3,3,1946,1950,1,1,8,7,1,0,4,3,2,4,2,1,6,299,1,0,367,666,1,4,2,1,666,0,0,666,0,1,1,0,2,1,2,4,1,0,0.88599,-0.7947,2005,2.3964,0,0,1.307,1.5894,2,0,52,0,0,0,0,1.0144,1,0.90796,0,4,2007,1,1
