Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
821,60,191004,72.0,7226,181130,206101,180183,180950,223854,179956,197965,184495,181169,185763,210051,7,5,2003,2003,171483,179803,213732,214432,156221.0,0.0,231633,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,798,798,182021,214914,186186,186825.0,798,842,0,1640,0,0,2,1,3,1,212116,6,183429,0,202892.0,2003.0,202068.0,2,595,187489.0,187885.0,186433,0,45,0,0,0,0,0,6,2008,173401,175202,183000
822,20,126316,60.0,6000,181130,164754,143104,180950,176938,196734,128225,184495,181169,128432,175985,4,4,1953,1953,171483,179803,149422,149803,156221.0,0.0,87985,184034,149805,115692.0,183632.0,165652.0,170670.0,0,184694.0,0,936,936,182021,142362,105264,186825.0,936,0,0,936,0,0,1,0,2,1,139962,4,144240,0,134091.0,1974.0,142156.0,2,576,187489.0,187885.0,186433,0,32,112,0,0,0,0,2,2009,173401,175202,93000
823,60,191004,60.0,12394,181130,206101,180183,180950,181623,179956,192854,184495,181169,185763,210051,7,5,2003,2003,171483,179803,213732,214432,156221.0,0.0,231633,184034,225230,202688.0,183632.0,257689.0,170670.0,0,184694.0,0,847,847,182021,214914,186186,186825.0,847,886,0,1733,0,0,2,1,3,1,212116,7,183429,1,254751.0,2003.0,240052.0,2,433,187489.0,187885.0,186433,100,48,0,0,0,0,0,10,2007,173401,149600,225000
824,50,191004,60.0,9900,181130,164754,180183,180950,176938,179956,142591,184495,181169,185763,143116,6,7,1940,1950,171483,179803,213732,214432,156221.0,0.0,144341,184034,132291,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,778,778,182021,142362,186186,186825.0,944,545,0,1489,0,0,2,0,3,1,139962,7,183429,1,134091.0,1940.0,142156.0,1,240,187489.0,187885.0,186433,335,0,0,0,0,0,0,7,2009,173401,175202,139500
825,20,214014,81.0,11216,181130,164754,180183,180950,176938,179956,225379,184495,181169,185763,175985,8,5,2006,2006,171483,179803,213732,214432,156221.0,0.0,231633,184034,225230,202688.0,213599.0,165652.0,170670.0,0,184694.0,0,1489,1489,182021,214914,186186,186825.0,1489,0,0,1489,0,0,2,0,3,1,212116,7,183429,1,202892.0,2006.0,202068.0,2,776,187489.0,187885.0,186433,0,140,0,0,0,0,0,6,2006,274945,272291,232600
826,20,191004,114.0,14803,181130,164754,180183,180950,176938,179956,316270,215184,284875,185763,175985,10,5,2007,2008,218876,179803,231690,230093,204691.0,816.0,367360,184034,225230,327041.0,183632.0,206643.0,235413.0,1636,184694.0,0,442,2078,182021,214914,186186,186825.0,2084,0,0,2084,1,0,2,0,2,1,328554,7,183429,1,202892.0,2007.0,240052.0,3,1220,187489.0,187885.0,186433,188,45,0,0,0,0,0,6,2008,274945,272291,385000
827,45,126316,50.0,6130,181130,164754,180183,180950,176938,179956,124834,184495,181169,185763,110150,5,6,1924,1950,171483,179803,149422,149803,156221.0,0.0,144341,184034,132291,140759.0,183632.0,165652.0,161573.0,784,184694.0,0,0,784,182021,156858,186186,186825.0,784,0,0,784,1,0,1,0,2,1,212116,5,183429,0,202892.0,2005.0,142156.0,0,0,187489.0,187885.0,186433,0,0,116,0,0,0,0,5,2008,173401,175202,109500
828,20,191004,65.0,8529,181130,206101,180183,180950,176938,179956,186555,184495,181169,185763,175985,7,5,2001,2001,171483,179803,213732,214432,156221.0,0.0,231633,184034,225230,202688.0,183632.0,165652.0,235413.0,20,184694.0,0,1434,1454,182021,214914,186186,186825.0,1434,0,0,1434,0,0,2,0,3,1,212116,6,183429,1,202892.0,2001.0,202068.0,2,527,187489.0,187885.0,186433,290,39,0,0,0,0,0,4,2009,173401,175202,189000
829,60,191004,60.0,28698,181130,239833,203661,180950,223854,204379,212565,184495,181169,185763,210051,5,5,1967,1967,194690,185406,175942,168112,156221.0,0.0,144341,184034,225230,140759.0,213599.0,257689.0,151852.0,249,209942.0,764,0,1013,182021,142362,186186,186825.0,1160,966,0,2126,0,1,2,1,3,1,139962,7,144240,0,202892.0,1967.0,240052.0,2,538,187489.0,187885.0,186433,486,0,0,0,225,0,0,6,2009,173401,146526,185000
830,160,214014,24.0,2544,181130,164754,180183,180950,176938,179956,225379,184495,181169,135911,210051,7,5,2005,2005,171483,179803,149422,149803,156221.0,0.0,231633,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,600,600,182021,214914,186186,186825.0,520,623,80,1223,0,0,2,1,2,1,212116,4,183429,0,134091.0,2005.0,202068.0,2,480,187489.0,187885.0,186433,0,166,0,0,0,0,0,7,2006,173401,175202,147400
831,20,191004,80.0,11900,181130,206101,180183,180950,181623,179956,145847,184495,181169,185763,175985,6,5,1957,1957,171483,179803,163077,167661,204691.0,387.0,144341,184034,149805,140759.0,183632.0,165652.0,146889.0,1040,184694.0,0,352,1392,182021,142362,186186,122196.0,1392,0,0,1392,1,0,1,1,3,1,139962,6,183429,2,202892.0,1957.0,202068.0,2,458,187489.0,187885.0,186433,0,0,0,0,192,0,0,6,2008,173401,175202,166000
832,160,214014,30.0,3180,181130,164754,180183,180950,176938,179956,225379,184495,181169,181959,210051,7,5,2005,2005,171483,179803,149422,149803,156221.0,0.0,144341,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,600,600,182021,214914,186186,186825.0,520,600,80,1200,0,0,2,1,2,1,212116,4,183429,0,134091.0,2005.0,202068.0,2,480,187489.0,187885.0,186433,0,166,0,0,0,0,0,6,2006,173401,175202,151000
833,60,191004,44.0,9548,181130,206101,180183,180950,223854,179956,197965,184495,181169,185763,210051,7,6,2003,2003,171483,179803,213732,214432,204691.0,223.0,231633,184034,225230,202688.0,183632.0,165652.0,235413.0,483,184694.0,0,458,941,182021,214914,186186,186825.0,941,888,0,1829,1,0,2,1,3,1,212116,7,183429,1,202892.0,2003.0,202068.0,2,613,187489.0,187885.0,186433,192,39,0,0,0,0,0,1,2010,173401,175202,237000
834,20,191004,100.0,10004,181130,164754,180183,180950,176938,179956,145847,184495,181169,185763,175985,6,6,1964,1964,171483,179803,163077,168112,204691.0,180.0,144341,184034,149805,140759.0,183632.0,165652.0,146889.0,196,151101.0,345,975,1516,182021,142362,186186,186825.0,1516,0,0,1516,0,0,1,1,3,1,139962,6,183429,0,202892.0,1964.0,202068.0,2,472,187489.0,187885.0,186433,0,0,0,0,152,0,0,2,2009,173401,175202,167000
835,20,191004,75.0,7875,181130,164754,180183,180950,176938,179956,145847,184495,181169,185763,175985,5,6,1961,1961,171483,179803,213732,214432,204691.0,136.0,144341,184034,149805,140759.0,183632.0,165652.0,146889.0,572,184694.0,0,572,1144,182021,156858,186186,186825.0,1144,0,0,1144,1,0,1,0,3,1,139962,6,183429,0,202892.0,1961.0,142156.0,2,456,187489.0,187885.0,186433,0,0,0,0,0,0,0,9,2008,173401,175202,139950
836,20,191004,60.0,9600,181130,164754,180183,180950,176938,179956,136793,184495,181169,185763,175985,4,7,1950,1995,171483,179803,213732,167661,156221.0,0.0,144341,184034,149805,202688.0,183632.0,165652.0,149493.0,442,184694.0,0,625,1067,182021,142362,186186,186825.0,1067,0,0,1067,0,0,2,0,2,1,212116,4,144240,0,202892.0,1996.0,142156.0,2,436,187489.0,187885.0,186433,290,0,0,0,0,0,0,2,2010,173401,175202,128000
837,30,126316,90.0,8100,181130,164754,180183,180950,176938,179956,128225,184495,181169,185763,175985,5,6,1948,1973,171483,179803,213732,214432,156221.0,0.0,144341,184034,132291,140759.0,183632.0,165652.0,146889.0,338,184694.0,0,1221,1559,182021,156858,186186,186825.0,1559,0,0,1559,1,0,1,0,2,1,139962,5,144240,0,134091.0,1948.0,142156.0,2,812,187489.0,187885.0,186433,0,116,230,0,0,0,0,6,2007,143973,175202,153500
838,160,126316,21.0,1680,181130,164754,180183,180950,176938,179956,104493,184495,181169,135911,210051,6,5,1973,1973,171483,179803,163077,167661,204691.0,158.0,144341,184034,149805,140759.0,183632.0,165652.0,149493.0,330,184694.0,0,153,483,182021,142362,186186,186825.0,483,504,0,987,1,0,1,1,2,1,139962,5,183429,0,134091.0,1973.0,142156.0,1,264,187489.0,187885.0,186433,0,0,0,0,0,0,0,11,2008,173401,175202,100000
839,20,191004,75.0,9525,181130,164754,180183,180950,176938,179956,197965,184495,181169,185763,175985,5,6,1995,2006,171483,179803,213732,214432,156221.0,0.0,144341,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,1099,1099,182021,214914,186186,186825.0,1099,0,0,1099,0,0,1,1,3,1,212116,6,183429,0,202892.0,1999.0,142156.0,1,352,187489.0,187885.0,186433,278,0,0,0,0,0,0,6,2008,173401,175202,144000
840,50,191004,70.0,11767,181130,164754,180183,180950,176938,179956,128219,184495,181169,185763,143116,5,6,1946,1995,171483,179803,149422,149803,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,149493.0,352,184694.0,0,416,768,182021,214914,186186,186825.0,768,432,0,1200,0,0,1,0,3,1,139962,6,183429,0,134091.0,1946.0,142156.0,1,240,187489.0,187885.0,186433,0,0,0,0,0,0,0,5,2008,173401,175202,130500
841,70,131558,60.0,12155,181130,206101,180183,180950,176938,179956,142591,184495,181169,185763,210051,6,8,1925,1950,171483,179803,149841,148386,156221.0,0.0,144341,184034,132291,140759.0,183632.0,165652.0,149493.0,156,184694.0,0,516,672,182021,142362,105264,186825.0,810,672,0,1482,0,0,2,0,4,1,105565,7,183429,0,134091.0,1934.0,142156.0,1,400,187489.0,187885.0,132330,0,0,254,0,0,0,0,3,2008,173401,175202,140000
842,70,126316,60.0,10440,181130,164754,180183,180950,176938,179956,128225,184495,181169,185763,210051,5,8,1904,2002,171483,179803,149422,149803,156221.0,0.0,144341,184034,225230,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,650,650,182021,156858,186186,186825.0,958,581,0,1539,0,0,2,0,3,1,212116,8,183429,1,134091.0,1983.0,142156.0,2,686,215860.0,187885.0,132330,70,78,68,0,0,0,0,6,2008,173401,175202,157500
843,80,191004,82.0,9020,181130,164754,180183,180950,176938,179956,145847,184495,181169,185763,166703,6,7,1966,1966,171483,179803,163077,167661,204691.0,183.0,144341,184034,149805,140759.0,183632.0,257689.0,146889.0,312,209942.0,539,276,1127,182021,142362,186186,186825.0,1165,0,0,1165,1,0,1,1,3,1,139962,6,183429,0,202892.0,1966.0,202068.0,2,490,215860.0,179930.0,186433,0,129,0,0,0,0,0,5,2008,173401,175202,174900
844,90,191004,80.0,8000,181130,164754,180183,180950,181623,179956,145847,135091,181169,133541,175985,5,4,1961,1961,171483,179803,194573,195818,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,1800,1800,182021,214914,105264,186825.0,1800,0,0,1800,0,0,2,0,6,2,139962,10,183429,0,202892.0,2005.0,142156.0,0,0,187489.0,187885.0,186433,0,0,0,0,0,0,0,7,2007,173401,175202,141000
845,50,126316,100.0,12665,181130,206101,180183,180950,176938,179956,128225,135091,181169,185763,143116,5,8,1915,1950,171483,179803,149841,148386,156221.0,0.0,144341,184034,132291,140759.0,183632.0,192789.0,170670.0,0,184694.0,0,876,876,182021,156858,186186,186825.0,876,540,0,1416,0,0,1,1,4,1,139962,7,183429,1,134091.0,1949.0,142156.0,3,720,187489.0,187885.0,186433,418,0,194,0,0,0,0,6,2008,173401,175202,153900
846,85,191004,60.0,16647,181130,206101,180183,180950,223854,179956,136793,138400,181169,185763,135074,5,5,1975,1981,171483,179803,163077,167661,156221.0,0.0,144341,184034,149805,202688.0,183632.0,257689.0,161573.0,1390,184694.0,0,0,1390,182021,142362,186186,186825.0,1701,0,0,1701,1,0,2,0,3,1,139962,6,144240,2,160570.0,1975.0,240052.0,2,611,187489.0,187885.0,186433,0,0,0,0,0,0,0,1,2007,173401,175202,171000
847,60,191004,75.0,9317,181130,164754,180183,180950,176938,179956,186555,184495,181169,185763,210051,7,5,1993,1993,171483,179803,163077,167661,204691.0,137.0,231633,184034,225230,202688.0,183632.0,165652.0,161573.0,513,184694.0,0,227,740,182021,214914,186186,186825.0,1006,769,0,1775,1,0,2,1,3,1,212116,7,183429,1,202892.0,1993.0,142156.0,2,425,187489.0,187885.0,186433,234,72,192,0,0,0,0,7,2009,173401,175202,213000
848,20,191004,36.0,15523,181130,206101,180183,180950,223854,179956,197965,184495,181169,185763,175985,5,6,1972,1972,171483,179803,163077,168112,156221.0,0.0,144341,184034,149805,140759.0,183632.0,206643.0,149493.0,460,184694.0,0,404,864,182021,214914,186186,186825.0,864,0,0,864,1,0,1,0,3,1,139962,5,183429,1,202892.0,1972.0,142156.0,1,338,187489.0,187885.0,186433,0,0,0,0,0,0,0,8,2009,173401,175202,133500
849,50,191004,75.0,45600,181130,239833,143104,180950,176938,179956,212565,184495,181169,185763,143116,6,8,1908,1997,171483,179803,149841,148386,156221.0,0.0,144341,184034,132291,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,907,907,182021,142362,186186,186825.0,1307,1051,0,2358,0,0,3,0,5,1,139962,10,183429,1,134091.0,1908.0,142156.0,2,360,123573.0,187885.0,186433,486,40,0,0,175,0,0,9,2008,173401,175202,240000
850,80,191004,80.0,9600,181130,164754,180183,180950,177934,179956,238772,142475,181169,185763,166703,6,7,1976,1994,218876,179803,175942,168112,204691.0,360.0,231633,168897,149805,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,528,528,182021,214914,186186,186825.0,1094,761,0,1855,0,0,2,1,3,1,139962,7,183429,1,202892.0,1976.0,202068.0,2,512,187489.0,187885.0,186433,113,100,0,0,0,0,0,8,2007,173401,175202,187000
851,120,126316,36.0,4435,181130,164754,180183,180950,176938,179956,197965,184495,181169,181959,175985,6,5,2003,2003,171483,179803,213732,214432,204691.0,170.0,231633,184034,225230,202688.0,183632.0,206643.0,235413.0,659,184694.0,0,189,848,182021,214914,186186,186825.0,848,0,0,848,1,0,1,0,1,1,212116,3,183429,0,202892.0,2003.0,240052.0,2,420,187489.0,187885.0,186433,140,0,0,0,0,0,0,11,2007,173401,175202,131500
852,120,191004,60.0,3196,181130,164754,180183,180950,176938,179956,194870,184495,181169,181959,175985,8,5,2003,2003,171483,179803,213732,214432,204691.0,40.0,231633,184034,225230,202688.0,183632.0,257689.0,170670.0,0,184694.0,0,1273,1273,182021,214914,186186,186825.0,1456,0,0,1456,0,0,2,0,2,1,212116,7,183429,1,202892.0,2003.0,240052.0,2,400,187489.0,187885.0,186433,143,20,0,0,0,0,0,5,2006,173401,175202,215000
853,75,191004,53.0,7128,181130,164754,180183,180950,176938,179956,210624,184495,181169,185763,157354,7,5,1941,1950,171483,179803,149422,149803,156221.0,0.0,144341,168897,149805,140759.0,183632.0,165652.0,146889.0,364,184694.0,0,554,918,182021,156858,186186,186825.0,918,728,0,1646,0,0,2,0,4,1,139962,7,183429,2,134091.0,1941.0,142156.0,1,240,187489.0,187885.0,186433,0,0,0,0,126,0,0,8,2007,173401,175202,164000
854,80,191004,60.0,12095,181130,206101,180183,180950,181623,179956,145847,184495,181169,185763,166703,6,6,1964,1964,171483,179803,149422,167661,204691.0,115.0,144341,168897,149805,140759.0,183632.0,257689.0,146889.0,564,184694.0,0,563,1127,182021,142362,186186,186825.0,1445,0,0,1445,0,0,1,1,3,1,139962,7,183429,1,202892.0,1964.0,202068.0,2,645,187489.0,187885.0,186433,180,0,0,0,0,0,0,8,2009,173401,175202,158000
855,20,191004,102.0,17920,181130,164754,180183,180950,176938,179956,136793,184495,181169,185763,175985,5,4,1955,1974,218876,179803,149841,168112,156221.0,0.0,144341,184034,149805,140759.0,183632.0,192789.0,161573.0,306,164917.0,1085,372,1763,182021,142362,186186,186825.0,1779,0,0,1779,1,0,1,1,3,1,139962,6,183429,1,202892.0,1955.0,142156.0,2,454,187489.0,187885.0,186433,0,418,0,0,312,0,0,7,2006,173401,146526,170000
856,20,191004,60.0,6897,181130,206101,180183,180950,181623,179956,136793,184495,181169,185763,175985,5,8,1962,2010,171483,179803,163077,167661,156221.0,0.0,144341,168897,149805,140759.0,183632.0,165652.0,161573.0,659,184694.0,0,381,1040,182021,214914,186186,186825.0,1040,0,0,1040,1,0,1,1,3,1,139962,6,183429,0,134091.0,1962.0,142156.0,1,260,187489.0,187885.0,186433,0,104,0,0,0,0,0,4,2010,173401,175202,127000
857,80,191004,60.0,10970,181130,206101,203661,180950,176938,196734,197965,184495,181169,185763,166703,6,6,1978,1978,171483,179803,175942,167661,156221.0,0.0,144341,184034,149805,202688.0,213599.0,257689.0,235413.0,505,164364.0,435,0,940,182021,142362,186186,186825.0,1026,0,0,1026,1,0,1,0,3,1,139962,5,183429,0,134091.0,1981.0,142156.0,2,576,187489.0,114654.0,186433,0,0,34,0,0,0,0,10,2008,173401,175202,147000
858,60,191004,65.0,8125,181130,164754,180183,180950,176938,179956,192854,184495,181169,185763,210051,6,5,1994,1995,171483,179803,163077,167661,156221.0,0.0,144341,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,702,702,182021,156858,186186,186825.0,702,779,0,1481,0,0,2,1,3,1,139962,6,183429,1,202892.0,1994.0,240052.0,2,343,187489.0,187885.0,186433,0,36,0,0,0,0,0,3,2009,173401,175202,174000
859,20,191004,80.0,10400,181130,164754,180183,180950,176938,179956,189050,184495,181169,185763,175985,7,5,1976,1976,171483,179803,163077,167661,204691.0,189.0,144341,184034,149805,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,1090,1090,182021,142362,186186,186825.0,1370,0,0,1370,0,0,2,0,3,1,139962,6,183429,1,202892.0,1976.0,202068.0,2,479,187489.0,187885.0,186433,0,0,0,0,0,0,0,6,2009,173401,149600,152000
860,60,191004,60.0,11029,181130,206101,180183,180950,181623,179956,189050,225875,181169,185763,210051,6,7,1968,1984,171483,179803,163077,167661,204691.0,220.0,144341,184034,149805,140759.0,183632.0,192789.0,149493.0,619,184694.0,0,435,1054,182021,142362,186186,186825.0,1512,1142,0,2654,1,0,2,1,4,1,212116,9,183429,1,202892.0,1968.0,142156.0,2,619,187489.0,187885.0,186433,0,65,0,0,222,0,0,8,2006,173401,175202,250000
861,50,191004,55.0,7642,181130,164754,180183,180950,181623,179956,210624,184495,181169,185763,143116,7,8,1918,1998,171483,179803,149841,148386,156221.0,0.0,231633,184034,132291,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,912,912,182021,156858,186186,186825.0,912,514,0,1426,0,0,1,1,3,1,212116,7,183429,1,134091.0,1925.0,142156.0,1,216,187489.0,187885.0,186433,0,240,0,0,0,0,0,6,2007,173401,175202,189950
862,190,191004,75.0,11625,181130,164754,180183,180950,176938,179956,136793,184495,181169,128432,175985,5,4,1965,1965,218876,179803,175942,167661,156221.0,0.0,144341,184034,225230,140759.0,183632.0,192789.0,149493.0,841,184694.0,0,198,1039,182021,214914,186186,186825.0,1039,0,0,1039,1,0,1,1,3,1,139962,6,183429,0,202892.0,1965.0,142156.0,2,504,187489.0,187885.0,186433,0,0,0,0,0,0,0,4,2010,173401,175202,131500
863,20,191004,81.0,9672,181130,164754,180183,180950,181623,179956,186555,184495,181169,185763,175985,6,5,1984,1985,218876,179803,163077,168112,156221.0,0.0,144341,184034,225230,202688.0,183632.0,165652.0,235413.0,338,184694.0,0,702,1040,182021,142362,186186,186825.0,1097,0,0,1097,0,0,2,0,3,1,139962,6,183429,0,202892.0,1986.0,142156.0,2,480,187489.0,187885.0,186433,0,0,0,0,0,0,0,5,2010,173401,175202,152000
864,20,191004,70.0,7931,181130,164754,180183,180950,176938,179956,145847,184495,181169,185763,175985,5,5,1959,1959,218876,179803,194573,168112,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,149493.0,1148,184694.0,0,0,1148,182021,142362,186186,186825.0,1148,0,0,1148,1,0,1,0,3,1,139962,6,183429,0,202892.0,1959.0,142156.0,1,672,187489.0,187885.0,186433,0,0,0,0,0,0,0,7,2009,173401,175202,132500
865,20,214014,72.0,8640,181130,164754,180183,180950,176938,179956,225379,184495,181169,185763,175985,7,5,2007,2008,171483,179803,213732,214432,156221.0,0.0,231633,184034,225230,327041.0,183632.0,165652.0,170670.0,0,184694.0,0,1372,1372,182021,214914,186186,186825.0,1372,0,0,1372,0,0,2,0,3,1,212116,6,183429,0,202892.0,2008.0,240052.0,2,529,187489.0,187885.0,186433,0,140,0,0,0,0,0,5,2008,274945,272291,250580
866,20,191004,60.0,8750,181130,206101,180183,180950,176938,179956,145847,184495,181169,185763,175985,5,6,1970,1970,171483,179803,149422,149803,204691.0,76.0,144341,184034,149805,140759.0,183632.0,165652.0,149493.0,828,184694.0,0,174,1002,182021,142362,186186,186825.0,1002,0,0,1002,1,0,1,0,3,1,139962,5,183429,0,134091.0,1973.0,142156.0,2,902,187489.0,187885.0,186433,0,0,0,0,0,0,0,8,2009,173401,175202,148500
867,20,191004,67.0,10656,181130,206101,231533,180950,176938,179956,242247,184495,181169,185763,175985,8,5,2006,2007,171483,179803,213732,214432,265583.0,274.0,231633,184034,225230,202688.0,183632.0,206643.0,170670.0,0,184694.0,0,1638,1638,182021,214914,186186,186825.0,1646,0,0,1646,0,0,2,0,3,1,212116,6,183429,1,202892.0,2007.0,202068.0,3,870,187489.0,187885.0,186433,192,80,0,0,0,0,0,11,2007,274945,272291,248900
868,20,191004,85.0,6970,181130,164754,180183,180950,181623,179956,136793,142475,181169,185763,175985,4,5,1961,1961,171483,179803,213732,214432,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,161573.0,932,184694.0,0,108,1040,182021,142362,186186,186825.0,1120,0,0,1120,1,0,1,1,3,1,105565,5,183429,0,202892.0,1961.0,202068.0,2,544,187489.0,187885.0,186433,168,0,0,0,0,0,400,5,2007,173401,175202,129000
869,60,191004,60.0,14762,181130,239833,180183,180950,181623,179956,192854,142475,181169,185763,210051,5,6,1948,1950,171483,179803,175942,168112,156221.0,0.0,144341,184034,107365,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,0,0,182021,156858,186186,186825.0,1547,720,53,2320,0,0,2,0,2,1,139962,7,183429,1,202892.0,1979.0,142156.0,2,672,187489.0,187885.0,132330,120,144,0,0,0,0,0,5,2006,173401,175202,169000
870,60,191004,80.0,9938,181130,164754,180183,180950,176938,179956,186555,184495,181169,185763,210051,7,5,1993,1994,171483,179803,149422,149803,204691.0,246.0,231633,184034,225230,202688.0,183632.0,165652.0,235413.0,750,184694.0,0,300,1050,182021,214914,186186,186825.0,1062,887,0,1949,1,0,2,1,3,1,212116,8,183429,1,202892.0,1993.0,240052.0,2,574,187489.0,187885.0,186433,156,90,0,0,0,0,0,6,2010,173401,175202,236000
871,20,191004,60.0,6600,181130,164754,180183,180950,176938,179956,145847,215184,181169,185763,175985,5,5,1962,1962,218876,179803,149422,149803,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,894,894,182021,156858,105264,186825.0,894,0,0,894,0,0,1,0,2,1,139962,5,183429,0,134091.0,1962.0,142156.0,1,308,187489.0,187885.0,186433,0,0,0,0,0,0,0,8,2009,173401,175202,109500
